cveID,total_affected_hosts,country,org,product,os,version,isp,asn,city
CVE-2018-7445,17579,CN (2035); EG (1634); YE (1109); ID (1050); IT (1019); BR (845); PL (795); TH (683); IN (653); US (625),"TE Data (1286); Public Telecommunication Corporation (1110); ASDASD srl a socio unico (623); CHINANET Guangdong province network (505); Triple T Broadband Public Company Limited (197); Chunghwa Telecom Co.,Ltd. (177); 10 Fl. 72. CAT TELECOM TOWER Bangrak Bangkok Thailand (173); ELXIRE DATA SERVICES PVT. LTD. (166); Link Egypt (Link.NET) (162); Alibaba Cloud LLC (149)",MikroTik Winbox (17579),MikroTik RouterOS 6.40.8 (3040); MikroTik RouterOS 5.25 (1581); MikroTik RouterOS 5.20 (1400); MikroTik RouterOS 5.26 (1312); MikroTik RouterOS 6.40.9 (1310); MikroTik RouterOS 6.39.2 (592); MikroTik RouterOS 6.18 (588); MikroTik RouterOS 6.15 (545); MikroTik RouterOS 6.23 (539); MikroTik RouterOS 5.21 (459),,"TE-AS (1306); Public Telecommunication Corporation (1129); CHINANET-BACKBONE (1108); ASDASD srl a socio unico (721); CHINA UNICOM China169 Backbone (365); ELXIRE DATA SERVICES PVT. LTD. (279); PT Telekomunikasi Indonesia (272); Link Egypt (Link.NET) (205); Alibaba (US) Technology Co., Ltd. (203); Triple T Broadband Public Company Limited (197)",as8452 (1306); as30873 (1129); as4134 (1108); as28929 (721); as4837 (365); as133647 (279); as7713 (272); as24863 (205); as45102 (203); as45758 (197),Alexandria (893); Shanghai (826); Taiz (655); Mestre (636); Shenzhen (516); Jakarta (447); Sanaa (362); Warsaw (341); Giza (296); Cairo (295)
CVE-2022-37969,0,,,,,,,,
CVE-2022-27593,0,,,,,,,,
CVE-2022-26258,0,,,,,,,,
CVE-2018-13374,0,,,,,,,,
CVE-2013-2094,0,,,,,,,,
CVE-2021-25337,0,,,,,,,,
CVE-2017-5521,0,,,,,,,,
CVE-2011-4723,0,,,,,,,,
CVE-2018-2628,40,US (8); DE (7); SA (7); PK (5); CN (3); FR (2); IN (2); BD (1); CA (1); CL (1),"Oracle Public Cloud (9); Cyber Internet Services Pakistan (2); DigitalOcean, LLC (2); Etihad Etisalat, a joint stock company (2); Hetzner Online GmbH (2); Saudi Telecom Company JSC (2); Aliyun Computing Co.LTD (1); CHINANET Jiangxi province network (1); Contabo GmbH (1); Cyberia is an Internet Service provider in SA Serving (1)",WebLogic (40),,12.2.1.3 (40),"Oracle Corporation (9); Etihad Etisalat, a joint stock company (3); Cyber Internet Services (Pvt) Ltd. (2); DigitalOcean, LLC (2); Hetzner Online GmbH (2); Saudi Telecom Company JSC (2); 26 Shyamoli, Bir Uttam A. W. Chowdhury Road (1); A.A Networks PVT Ltd (1); CHINANET-BACKBONE (1); Contabo GmbH (1)",as31898 (9); as14061 (2); as24940 (2); as25019 (2); as35819 (2); as9541 (2); as12876 (1); as149419 (1); as16276 (1); as16696 (1),Riyadh (6); Ashburn (5); Faisalabad (4); Frankfurt am Main (3); Clifton (2); Shanghai (2); Cairo (1); Chengdu (1); Dallas (1); Dammam (1)
CVE-2018-6530,0,,,,,,,,
CVE-2022-26352,0,,,,,,,,
CVE-2022-24706,2740,US (647); CN (299); DE (199); GB (134); SG (122); JP (119); CA (115); BR (107); FR (89); NL (87),"Linode (612); DigitalOcean, LLC (191); Aliyun Computing Co., LTD (190); Vultr Holdings, LLC (106); 139.162.0.0/16 (78); Google LLC (61); Linode, LLC (61); O.M.C. COMPUTERS & COMMUNICATIONS LTD (59); Microsoft Corporation (55); Alibaba Cloud (Singapore) Private Limited (42)",CouchDB (1471),,1.6.1 (578); 2.3.1 (229); 3.1.2 (137); 3.2.1 (110); 1.7.1 (107); 2.1.1 (50); 3.2.0 (48); 2.2.0 (43); 2.3.0 (34); 1.1.1 (25),"Akamai Connected Cloud (753); Hangzhou Alibaba Advertising Co.,Ltd. (227); DigitalOcean, LLC (197); The Constant Company, LLC (147); Alibaba (US) Technology Co., Ltd. (134); M247 Europe SRL (111); Amazon.com, Inc. (67); EDIS GmbH (65); Microsoft Corporation (65); OVH SAS (62)",as63949 (753); as37963 (227); as14061 (197); as20473 (147); as45102 (134); as9009 (111); as57169 (65); as8075 (65); as16276 (62); as396982 (60),Frankfurt am Main (132); London (123); Singapore (121); Richardson (94); Tokyo (94); Toronto (87); Atlanta (84); Beijing (83); Amsterdam (71); Cedar Knolls (64)
CVE-2011-1823,0,,,,,,,,
CVE-2022-24112,0,,,,,,,,
CVE-2021-39226,14434,US (2549); CN (1776); DE (1657); BR (1560); FR (635); NL (524); MY (449); AT (431); LK (421); GB (350),"DigitalOcean, LLC (856); Aliyun Computing Co., LTD (763); Amazon Technologies Inc. (761); Hetzner Online GmbH (632); Google LLC (499); Machado & Mascarelo Sonorizacao Ltda (449); MN Permai Netcom Sdn. Bhd. (434); MTT Network Pvt Ltd (419); OVH SAS (406); World4You Internet Services GmbH (393)",Grafana (Open Source) (13548); Grafana (Enterprise) (874); Grafana (开源) (12),Ubuntu (498),6.7.4 (829); 7.3.7 (596); 8.0.4 (520); 7.5.3 (508); 7.5.10 (480); 7.5.5 (425); 7.5.7 (336); 7.4.3 (327); 7.1.5 (307); 7.3.6 (286),"Amazon.com, Inc. (2081); DigitalOcean, LLC (894); Hangzhou Alibaba Advertising Co.,Ltd. (821); OVH SAS (681); Hetzner Online GmbH (673); Google LLC (503); Machado & Mascarelo Sonorizacao Ltda (449); NETCOM (434); Dialog Axiata PLC. (419); World4You Internet Services GmbH (393)",as16509 (1367); as14061 (894); as37963 (821); as14618 (714); as16276 (681); as24940 (663); as396982 (474); as263998 (449); as151813 (434); as18001 (419),Ashburn (808); Frankfurt am Main (591); Beijing (486); Joinville (450); Kuala Lumpur (439); Shanghai (432); Colombo (421); Vienna (398); Dublin (326); Amsterdam (316)
CVE-2022-2294,0,,,,,,,,
CVE-2022-3075,0,,,,,,,,
CVE-2021-31010,0,,,,,,,,
CVE-2022-22963,0,,,,,,,,
CVE-2020-36193,12877,US (4285); AR (1084); DE (890); FR (683); GB (452); IN (408); TW (367); SG (361); CA (322); NL (312),"Amazon Technologies Inc. (1155); DigitalOcean, LLC (828); Telefonica de Argentina (789); Amazon.com, Inc. (424); Amazon Data Services NoVa (391); Hetzner Online GmbH (345); Application Service Provider (310); OVH SAS (294); Linode (290); Google LLC (259)",Apache httpd (8241); nginx (2720); Microsoft IIS httpd (96); IdeaWebServer httpd (29); LiteSpeed httpd (20); lighttpd (5); OpenResty (4); DDoS-Guard (3); Tengine (2); Webmin (1),Ubuntu (589); Windows (96),2.4.6 (605); 2.4.29 (555); 2.4.41 (508); 2.4.18 (486); 2.4.7 (450); 2.4.52 (315); 1.18.0 (301); 1.20.1 (292); 2.4.38 (251); 2.2.15 (236),"Amazon.com, Inc. (3111); DigitalOcean, LLC (875); Telefonica de Argentina (791); OVH SAS (503); Akamai Connected Cloud (396); Hetzner Online GmbH (364); Gamebuilders Inc. (324); Google LLC (259); Microsoft Corporation (253); GoDaddy.com, LLC (244)",as16509 (2075); as14618 (1036); as14061 (875); as22927 (788); as16276 (503); as63949 (396); as24940 (359); as18018 (324); as8075 (253); as396982 (240),Ashburn (1090); Neuquén (788); Frankfurt am Main (425); Boardman (404); Singapore (359); London (357); Taipei (352); Dublin (284); Buenos Aires (261); Amsterdam (246)
CVE-2021-38406,0,,,,,,,,
CVE-2022-22536,0,,,,,,,,
CVE-2022-32894,0,,,,,,,,
CVE-2022-0028,1505,US (513); CN (105); TH (59); IT (50); CA (48); IN (45); GB (41); TW (40); JP (34); VN (29),"Comcast Cable Communications, LLC (57); Charter Communications Inc (37); Aliyun Computing Co., LTD (26); Microsoft Corporation (25); Chunghwa Telecom Co.,Ltd. (20); Verizon Business (18); AT&T Services, Inc. (16); AT&T Corp. (12); Amazon Technologies Inc. (12); Saudi Telecom Company JSC (11)",,PAN-OS 9.1.4 (130); PAN-OS 9.0.4 (116); PAN-OS 10.0.0 (108); PAN-OS 8.1.10 (106); PAN-OS 8.1.12 (91); PAN-OS 9.1.6 (72); PAN-OS 8.1.13 (55); PAN-OS 8.1.6 (51); PAN-OS 9.0.8 (49); PAN-OS 9.1.5 (49),,"Comcast Cable Communications, LLC (72); AT&T Services, Inc. (55); Charter Communications Inc (42); Amazon.com, Inc. (34); Data Communication Business Group (32); Hangzhou Alibaba Advertising Co.,Ltd. (32); Verizon Business (29); Microsoft Corporation (27); CHINANET-BACKBONE (24); Telecom Italia S.p.A. (15)",as7922 (72); as7018 (55); as3462 (32); as37963 (32); as8075 (27); as4134 (24); as16509 (18); as701 (16); as3269 (15); as20001 (13),Bangkok (45); Shanghai (32); Ashburn (24); San Jose (22); Beijing (21); Hong Kong (20); Milan (13); Mumbai (13); Los Angeles (12); Taipei (12)
CVE-2022-32893,0,,,,,,,,
CVE-2022-2856,0,,,,,,,,
CVE-2020-28949,14060,US (4761); AR (1094); DE (990); FR (735); GB (488); IN (482); SG (406); CN (386); TW (373); NL (341),"Amazon Technologies Inc. (1366); DigitalOcean, LLC (915); Telefonica de Argentina (790); Amazon.com, Inc. (492); Amazon Data Services NoVa (447); Hetzner Online GmbH (382); Linode (322); OVH SAS (319); Application Service Provider (310); Google LLC (292)",Apache httpd (9049); nginx (2978); Microsoft IIS httpd (108); IdeaWebServer httpd (29); LiteSpeed httpd (21); lighttpd (5); DDoS-Guard (4); OpenResty (4); Tengine (2); cloudflare-nginx (1),Ubuntu (665); Windows (108),2.4.6 (695); 2.4.29 (690); 2.4.18 (563); 2.4.41 (521); 2.4.7 (466); 2.4.52 (337); 1.18.0 (309); 2.4.38 (298); 1.20.1 (296); 2.4.25 (293),"Amazon.com, Inc. (3595); DigitalOcean, LLC (973); Telefonica de Argentina (792); OVH SAS (549); Akamai Connected Cloud (435); Hetzner Online GmbH (407); Gamebuilders Inc. (324); Google LLC (292); Microsoft Corporation (287); GoDaddy.com, LLC (264)",as16509 (2364); as14618 (1231); as14061 (973); as22927 (788); as16276 (549); as63949 (435); as24940 (401); as18018 (324); as8075 (287); as396982 (270),Ashburn (1295); Neuquén (788); Boardman (482); Frankfurt am Main (480); Singapore (404); London (386); Taipei (353); Dublin (316); Amsterdam (268); Lille (266)
CVE-2017-15944,118,US (27); TH (9); CN (8); ES (5); PL (5); CA (4); GB (4); IT (4); TW (4); BR (3),"Comcast Cable Communications, LLC (8); Aalto University Student Union (3); Private Customer - AT&T Internet Services (3); TELEFONICA DE ESPANA S.A.U. (3); ADVANCED KNOWLEDGE NETWORKS (2); CHINANET Guangdong province network (2); Fastweb SpA (2); GLOBALCONNECT AS (2); Malopolski Urzad Wojewodzki w Krakowie (2); Ministry of Education Computer Center (2)",,PAN-OS 8.0.3 (12); PAN-OS 7.0.5-h2 (11); PAN-OS 8.0.0 (10); PAN-OS 6.0.13 (6); PAN-OS 7.1.5 (6); PAN-OS 6.1.3 (4); PAN-OS 7.0.3 (4); PAN-OS 7.1.0 (4); PAN-OS 7.1.8 (4); PAN-OS 8.0.2 (4),,"Comcast Cable Communications, LLC (8); AT&T Services, Inc. (5); TELEFONICA DE ESPANA S.A.U. (4); Aalto University Student Union (3); ADVANCED KNOWLEDGE NETWORKS (2); CHINANET-BACKBONE (2); Charter Communications Inc (2); China Telecom (Group) (2); Fastweb SpA (2); GLOBALCONNECT AS (2)",as7922 (8); as7018 (5); as3352 (4); as39857 (3); as12874 (2); as132280 (2); as14453 (2); as1659 (2); as2116 (2); as23969 (2),Bangkok (7); London (4); Shanghai (4); Warsaw (4); Espoo (3); Madrid (3); Philadelphia (3); Taipei (3); Beijing (2); Ljubljana (2)
CVE-2022-21971,0,,,,,,,,
CVE-2022-37042,0,,,,,,,,
CVE-2022-27925,0,,,,,,,,
CVE-2022-26923,0,,,,,,,,
CVE-2022-27924,0,,,,,,,,
CVE-2022-26138,0,,,,,,,,
CVE-2022-34713,0,,,,,,,,
CVE-2022-30333,0,,,,,,,,
CVE-2022-22047,0,,,,,,,,
CVE-2021-30533,0,,,,,,,,
CVE-2021-3493,17,MX (5); US (5); BR (1); CN (1); ID (1); IN (1); RS (1); RU (1); SG (1),"Mega Cable, S.A. de C.V. (3); DigitalOcean, LLC (2); 21/F, Ciputra World 1 (DBS Tower), JalanProf. DR. Satrio Kav 3-5, Jakarta 12940, Indonesia (1); Comcast Cable Communications, LLC (1); GRUPO MEDECO SA DE CV (1); Google LLC (1); Host Europe GmbH (1); Namecheap, Inc. (1); Rose Web Services LLC (1); TOTAL PLAY TELECOMUNICACIONES SA DE CV (1)",Netdata (17),Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.4.0-200-generic) (4); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.4.0-182-generic) (2); Ubuntu 16.04.5 LTS (Xenial Xerus) (Linux 4.4.0-117-generic) (1); Ubuntu 20.04.5 LTS (Focal Fossa) (Linux 5.4.0-137-generic) (1); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.13.0-35-generic) (1); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.15.0-1070-gcp) (1); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.4.0-155-generic) (1); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.4.0-166-generic) (1); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.4.0-177-generic) (1); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.4.0-187-generic) (1),1.19.0 (11); 1.25.0 (1); 1.34.0 (1); 1.44.3 (1); 2.0.0 (1); 2.0.1 (1); 2.0.3 (1),"Mega Cable, S.A. de C.V. (3); DigitalOcean, LLC (2); Alibaba (US) Technology Co., Ltd. (1); CDM (1); Comcast Cable Communications, LLC (1); GoDaddy.com, LLC (1); Google LLC (1); Namecheap, Inc. (1); Shenzhen Tencent Computer Systems Company Limited (1); TOTAL PLAY TELECOMUNICACIONES SA DE CV (1)",as262916 (3); as14061 (2); as198171 (1); as22612 (1); as22884 (1); as262481 (1); as263157 (1); as396982 (1); as398108 (1); as45090 (1),Mexico City (2); Beijing (1); Belgrade (1); Council Bluffs (1); Dardenne Prairie (1); Doddaballapura (1); Guanajuato (1); Jakarta (1); León de los Aldama (1); Miami (1)
CVE-2022-41352,0,,,,,,,,
CVE-2022-26925,0,,,,,,,,
CVE-2021-30983,0,,,,,,,,
CVE-2021-4034,28,US (6); MX (5); RS (5); IN (4); DE (2); BR (1); CN (1); FR (1); ID (1); RU (1),"DigitalOcean, LLC (5); Webglobe Serbia (4); Mega Cable, S.A. de C.V. (3); Mint Hosting DOO (2); 21/F, Ciputra World 1 (DBS Tower), JalanProf. DR. Satrio Kav 3-5, Jakarta 12940, Indonesia (1); Amazon Data Services India (1); Comcast Cable Communications, LLC (1); GRUPO MEDECO SA DE CV (1); Google LLC (1); Host Europe GmbH (1)",Netdata (28),Ubuntu 18.04.6 LTS (Bionic Beaver) (Linux 4.15.0-213-generic) (5); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.4.0-200-generic) (4); Ubuntu 18.04.4 LTS (Bionic Beaver) (Linux 4.15.0-106-generic) (2); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.4.0-182-generic) (2); Ubuntu 16.04.5 LTS (Xenial Xerus) (Linux 4.4.0-117-generic) (1); Ubuntu 18.04.3 LTS (Bionic Beaver) (Linux 4.15.0-112-generic) (1); Ubuntu 18.04.5 LTS (Bionic Beaver) (Linux 5.4.0-1103-aws) (1); Ubuntu 18.04.6 LTS (Bionic Beaver) (Linux 4.15.0-206-generic) (1); Ubuntu 18.04.6 LTS (Bionic Beaver) (Linux 4.15.0-50-generic) (1); Ubuntu 20.04.5 LTS (Focal Fossa) (Linux 5.4.0-137-generic) (1),1.19.0 (11); 1.34.0 (8); 1.25.0 (3); 1.26.0 (1); 1.39.1 (1); 1.44.3 (1); 2.0.0 (1); 2.0.1 (1); 2.0.3 (1),"DigitalOcean, LLC (5); Webglobe, s.r.o. (4); Mega Cable, S.A. de C.V. (3); Hetzner Online GmbH (2); Alibaba (US) Technology Co., Ltd. (1); Amazon.com, Inc. (1); CDM (1); Comcast Cable Communications, LLC (1); GoDaddy.com, LLC (1); Google LLC (1)",as14061 (5); as198171 (4); as262916 (3); as24940 (2); as16509 (1); as21409 (1); as22612 (1); as22884 (1); as262481 (1); as263157 (1),Belgrade (4); Doddaballapura (3); Mexico City (2); Beijing (1); Cormeilles-en-Parisis (1); Council Bluffs (1); Dardenne Prairie (1); Guanajuato (1); Gunzenhausen (1); Jakarta (1)
CVE-2022-29499,0,,,,,,,,
CVE-2019-8605,0,,,,,,,,
CVE-2020-3837,0,,,,,,,,
CVE-2020-9907,0,,,,,,,,
CVE-2018-4344,0,,,,,,,,
CVE-2016-2386,0,,,,,,,,
CVE-2016-2388,0,,,,,,,,
CVE-2021-38163,0,,,,,,,,
CVE-2022-30190,0,,,,,,,,
CVE-2019-7195,0,,,,,,,,
CVE-2019-7193,0,,,,,,,,
CVE-2019-7194,0,,,,,,,,
CVE-2019-5825,0,,,,,,,,
CVE-2018-4990,0,,,,,,,,
CVE-2019-7192,0,,,,,,,,
CVE-2017-6862,0,,,,,,,,
CVE-2018-6065,0,,,,,,,,
CVE-2016-5198,0,,,,,,,,
CVE-2018-17480,0,,,,,,,,
CVE-2018-17463,0,,,,,,,,
CVE-2017-5070,0,,,,,,,,
CVE-2017-5030,0,,,,,,,,
CVE-2016-1646,0,,,,,,,,
CVE-2012-5054,0,,,,,,,,
CVE-2013-1331,0,,,,,,,,
CVE-2019-15271,0,,,,,,,,
CVE-2012-0754,0,,,,,,,,
CVE-2012-4969,0,,,,,,,,
CVE-2012-1889,0,,,,,,,,
CVE-2011-0609,0,,,,,,,,
CVE-2012-0767,0,,,,,,,,
CVE-2011-2462,0,,,,,,,,
CVE-2012-0151,0,,,,,,,,
CVE-2010-2883,0,,,,,,,,
CVE-2010-2572,0,,,,,,,,
CVE-2010-1297,0,,,,,,,,
CVE-2009-3953,0,,,,,,,,
CVE-2009-1862,0,,,,,,,,
CVE-2009-4324,0,,,,,,,,
CVE-2007-5659,0,,,,,,,,
CVE-2008-0655,0,,,,,,,,
CVE-2009-0563,0,,,,,,,,
CVE-2016-3393,0,,,,,,,,
CVE-2006-2492,0,,,,,,,,
CVE-2022-26134,0,,,,,,,,
CVE-2009-0557,0,,,,,,,,
CVE-2016-7256,0,,,,,,,,
CVE-2016-0984,0,,,,,,,,
CVE-2015-0310,0,,,,,,,,
CVE-2015-0016,0,,,,,,,,
CVE-2016-0034,0,,,,,,,,
CVE-2016-1010,0,,,,,,,,
CVE-2019-3010,0,,,,,,,,
CVE-2015-0071,0,,,,,,,,
CVE-2015-2360,0,,,,,,,,
CVE-2015-2425,0,,,,,,,,
CVE-2015-1769,0,,,,,,,,
CVE-2015-8651,0,,,,,,,,
CVE-2015-4495,0,,,,,,,,
CVE-2014-8439,0,,,,,,,,
CVE-2015-6175,0,,,,,,,,
CVE-2015-1671,0,,,,,,,,
CVE-2014-4123,0,,,,,,,,
CVE-2014-0546,0,,,,,,,,
CVE-2014-4148,0,,,,,,,,
CVE-2014-2817,0,,,,,,,,
CVE-2014-3153,0,,,,,,,,
CVE-2013-0422,0,,,,,,,,
CVE-2014-4077,0,,,,,,,,
CVE-2013-7331,0,,,,,,,,
CVE-2013-0431,0,,,,,,,,
CVE-2013-3993,0,,,,,,,,
CVE-2013-2423,0,,,,,,,,
CVE-2013-3896,0,,,,,,,,
CVE-2013-0074,0,,,,,,,,
CVE-2012-1710,0,,,,,,,,
CVE-2010-0738,0,,,,,,,,
CVE-2018-8611,0,,,,,,,,
CVE-2018-19949,0,,,,,,,,
CVE-2010-0840,0,,,,,,,,
CVE-2010-1428,0,,,,,,,,
CVE-2017-0147,0,,,,,,,,
CVE-2018-19943,0,,,,,,,,
CVE-2017-0022,0,,,,,,,,
CVE-2018-19953,0,,,,,,,,
CVE-2016-3351,0,,,,,,,,
CVE-2017-0210,0,,,,,,,,
CVE-2017-0149,0,,,,,,,,
CVE-2017-8291,0,,,,,,,,
CVE-2016-4656,0,,,,,,,,
CVE-2016-0162,0,,,,,,,,
CVE-2016-4655,0,,,,,,,,
CVE-2017-8543,0,,,,,,,,
CVE-2017-0005,0,,,,,,,,
CVE-2016-6366,0,,,,,,,,
CVE-2017-18362,0,,,,,,,,
CVE-2016-4657,0,,,,,,,,
CVE-2022-20821,0,,,,,,,,
CVE-2021-0920,0,,,,,,,,
CVE-2016-3298,0,,,,,,,,
CVE-2016-6367,0,,,,,,,,
CVE-2021-30883,0,,,,,,,,
CVE-2020-1027,0,,,,,,,,
CVE-2020-0638,0,,,,,,,,
CVE-2019-7286,0,,,,,,,,
CVE-2019-0676,0,,,,,,,,
CVE-2019-7287,0,,,,,,,,
CVE-2019-8720,0,,,,,,,,
CVE-2019-0703,0,,,,,,,,
CVE-2019-5786,0,,,,,,,,
CVE-2019-11708,0,,,,,,,,
CVE-2019-0880,0,,,,,,,,
CVE-2019-11707,0,,,,,,,,
CVE-2018-5002,0,,,,,,,,
CVE-2019-18426,0,,,,,,,,
CVE-2021-1789,0,,,,,,,,
CVE-2021-1048,0,,,,,,,,
CVE-2019-1130,0,,,,,,,,
CVE-2018-8589,0,,,,,,,,
CVE-2022-30525,0,,,,,,,,
CVE-2019-13720,0,,,,,,,,
CVE-2022-22947,0,,,,,,,,
CVE-2019-1385,0,,,,,,,,
CVE-2019-8506,0,,,,,,,,
CVE-2022-1388,0,,,,,,,,
CVE-2014-0322,0,,,,,,,,
CVE-2014-4113,0,,,,,,,,
CVE-2022-26904,0,,,,,,,,
CVE-2014-0160,146417,JP (25355); US (20305); VN (14664); KR (8525); IN (6917); BR (6034); AR (5557); CN (5233); UA (5116); DE (4114),"Asia Pacific Network Information Centre (11881); Korea Telecom (3897); SAKURA Internet Inc. (2425); Broadband Multiplay Project, O/o DGM BB, NOC BSNL Bangalore (2137); EIC INC (1814); SK Broadband Co Ltd (1796); Aliyun Computing Co., LTD (1776); 7-11-9 Nishi-Shinjuku (1732); Amazon Technologies Inc. (1568); Webhosting.net, Inc (1530)",Apache httpd (75724); Boa Web Server (25287); Boa HTTPd (14634); nginx (4196); Hikvision IP Camera (1780); lighttpd (1110); VMware ESXi (661); DD-WRT milli_httpd (585); mini_httpd (349); Fortinet FortiGate-60D (263),Linux (586); Windows (231); Synology DiskStation Manager (DSM) 4.2-3211 (63); Synology DiskStation Manager (DSM) 4.3-3827 (49); Synology DiskStation Manager (DSM) 4.3-3810 (30); Synology DiskStation Manager (DSM) 4.2-3202 (25); QTS 4.0.2 (21); Synology DiskStation Manager (DSM) 4.1-2668 (20); Synology DiskStation Manager (DSM) 4.3-3776 (19); Ubuntu (19),$1 (25287); 2.4.6 (23954); 0.93.15 (14345); 2.2.13 (9356); 2.2.24 (4598); 2.2.15 (4071); 2.4.7 (2754); 2.4.3 (2482); 2.2.22 (2185); 2.2.31 (2125),"SaiGon Tourist cable Televition Company (14062); GATEWAY INC (6092); Equinix Japan Enterprise K.K. (5587); Amazon.com, Inc. (4426); National Internet Backbone (3986); Korea Telecom (3932); D.C.N. Corporation (2754); SAKURA Internet Inc. (2472); FreeBit Co.,Ltd. (2036); OVH SAS (1908)",as45543 (14062); as132827 (6092); as17941 (5587); as9829 (3986); as4766 (3932); as16509 (3347); as18097 (2754); as10013 (2036); as16276 (1900); as37963 (1821),Tokyo (16005); Ho Chi Minh City (3918); Seoul (3343); Incheon (2175); Miami (1885); Shanghai (1572); Sydney (1568); Phoenix (1564); Amsterdam (1541); Hatsudai (1528)
CVE-2022-21919,0,,,,,,,,
CVE-2022-29464,0,,,,,,,,
CVE-2021-40450,0,,,,,,,,
CVE-2022-0847,0,,,,,,,,
CVE-2019-3568,0,,,,,,,,
CVE-2019-1003029,0,,,,,,,,
CVE-2021-41357,0,,,,,,,,
CVE-2018-6882,0,,,,,,,,
CVE-2019-16057,0,,,,,,,,
CVE-2022-22718,0,,,,,,,,
CVE-2018-7841,0,,,,,,,,
CVE-2019-3929,0,,,,,,,,
CVE-2016-4523,0,,,,,,,,
CVE-2022-22960,0,,,,,,,,
CVE-2014-0780,0,,,,,,,,
CVE-2022-22954,0,,,,,,,,
CVE-2022-24521,0,,,,,,,,
CVE-2022-1364,0,,,,,,,,
CVE-2018-20753,0,,,,,,,,
CVE-2018-7602,3109,US (1136); DE (217); FR (217); IN (130); RU (115); GB (111); SG (99); CN (65); NL (65); IE (60),"Amazon Technologies Inc. (271); DigitalOcean, LLC (175); GoDaddy.com, LLC (112); Amazon.com, Inc. (88); Hetzner Online GmbH (84); PERROT Sebastien (73); Unified Layer (69); Linode (65); OVH SAS (65); Amazon Data Services NoVa (52)",Apache httpd (2206); nginx (632); Microsoft IIS httpd (42); IdeaWebServer httpd (13); OpenResty (2); lighttpd (2),Ubuntu (153); Windows (42),2.4.7 (166); 2.4.6 (154); 2.4.18 (146); 2.2.15 (101); 2.2.22 (90); 2.4.25 (88); 2.4.10 (76); 2.4.29 (74); 1.10.3 (71); 1.18.0 (52),"Amazon.com, Inc. (604); DigitalOcean, LLC (195); OVH SAS (182); GoDaddy.com, LLC (113); Akamai Connected Cloud (99); Unified Layer (92); Hetzner Online GmbH (91); Google LLC (50); Rackspace Hosting (35); A2 Hosting, Inc. (30)",as16509 (424); as14061 (195); as16276 (182); as14618 (180); as63949 (99); as46606 (92); as24940 (90); as26496 (68); as396982 (47); as398101 (36),Ashburn (192); Phoenix (112); Boardman (103); Singapore (99); Frankfurt am Main (93); London (81); Moscow (76); Lille (69); Dublin (57); Mumbai (57)
CVE-2010-5330,0,,,,,,,,
CVE-2015-5122,0,,,,,,,,
CVE-2015-3113,0,,,,,,,,
CVE-2015-5123,0,,,,,,,,
CVE-2015-0313,0,,,,,,,,
CVE-2015-2502,0,,,,,,,,
CVE-2015-0311,0,,,,,,,,
CVE-2021-39793,0,,,,,,,,
CVE-2021-42278,0,,,,,,,,
CVE-2014-9163,0,,,,,,,,
CVE-2007-3010,0,,,,,,,,
CVE-2021-27852,0,,,,,,,,
CVE-2021-42287,0,,,,,,,,
CVE-2022-23176,0,,,,,,,,
CVE-2017-11317,0,,,,,,,,
CVE-2017-0148,0,,,,,,,,
CVE-2021-22600,0,,,,,,,,
CVE-2021-3156,0,,,,,,,,
CVE-2021-31166,0,,,,,,,,
CVE-2022-22965,0,,,,,,,,
CVE-2020-2509,0,,,,,,,,
CVE-2022-22675,0,,,,,,,,
CVE-2022-22674,0,,,,,,,,
CVE-2021-45382,0,,,,,,,,
CVE-2022-26871,0,,,,,,,,
CVE-2022-1040,0,,,,,,,,
CVE-2021-28799,0,,,,,,,,
CVE-2022-1096,0,,,,,,,,
CVE-2021-21551,0,,,,,,,,
CVE-2018-10561,0,,,,,,,,
